run_id,entity_type,entity_id,check_name,status,details,extract_date
20260408T065127Z,article,f635a41ea7151d91,article_identity_complete,PASS,"Momen Jay Idzes Berikan Ban Kaptennya untuk Rizki Ridho, Bergantian Kawal Timnas Indonesia - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,f2fe43ca6ee09bf9,article_identity_complete,PASS,"Baru Pulang Bela Timnas Indonesia, Jay Idzes Kena Semprot Media Italia Usai Blunder Lagi di Serie A - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,110c19070521f978,article_identity_complete,PASS,"Kehadiran Elkan Baggott di Lini Belakang Timnas Indonesia Diyakini Tidak Bubarkan Trio Rizky Ridho, Jay Idzes, Justin Hubner - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,56e03892770d9539,article_identity_complete,PASS,Kapten Timnas Indonesia Disebut Ceroboh? Begini Rapor Jay Idzes Usai Laga Panas Sassuolo vs Cagliari di Liga Italia - tvOneNews,2026-04-08T06:52:05Z
20260408T065127Z,article,1190e4f717c55940,article_identity_complete,PASS,"Garuda Calling Timnas Indonesia di Piala AFF 2026 Belum Diumumkan, John Herdman Sudah Harus Coret 12 Pemain Termasuk Jay Idzes dan Ole Romeny - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,7dba6d1e383e30a5,article_identity_complete,PASS,"2 Pemain Timnas Indonesia Kompak Dikritik Media Italia usai FIFA Series 2026, Emil Audero dan Jay Idzes Senasib - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,355bf27d98463ef5,article_identity_complete,PASS,"Hasil Pemain Timnas Indonesia Abroad: Banyak Pilar Garuda Hilang, Jay Idzes Banjir Kritik di Liga Italia meski Sassuolo Menang - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,0cbf52d068ccee64,article_identity_complete,PASS,Kata Jay Idzes usai Timnas Indonesia Kalah Tipis dari Bulgaria di Final FIFA Series: Awal yang Baik - Bolasport.com,2026-04-08T06:52:05Z
20260408T065127Z,article,5e68b09ac33cd872,article_identity_complete,PASS,"Pelatih Sassuolo Angkat Topi untuk Jay Idzes, Sebut Kapten Timnas Indonesia Layak Dapat Penghormatan Besar - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,709389f93c54699b,article_identity_complete,PASS,Kapten Timnas Indonesia Jay Idzes Merasa Sangat Terhormat Dianugerahi Pemain Terbaik PSSI Awards 2026 - Bola.com,2026-04-08T06:52:05Z
20260408T065127Z,article,2fe6739f4eeb1069,article_identity_complete,PASS,Bek Timnas Indonesia Jay Idzes Jadi Sorotan! Sassuolo Sukses Comeback Dramatis - tvOneNews,2026-04-08T06:52:05Z
20260408T065127Z,article,e0fb44ee76471c35,article_identity_complete,PASS,Eks Bek Timnas Indonesia Ingatkan John Herdman Betapa Bahayanya jika Elkan Baggott Main Bareng Jay Idzes - tvOneNews,2026-04-08T06:52:05Z
20260408T065127Z,article,c5b6f5bc54cc26dd,article_identity_complete,PASS,Komentar Jay Idzes Soal Penampilan Timnas Indonesia di FIFA Series 2026 - MetroTVNews.com,2026-04-08T06:52:05Z
20260408T065127Z,article,fadaf69a6d2c27af,article_identity_complete,PASS,"Ucapan Jay Idzes Jadi Topik Panas di Bulgaria, hingga Pengamat Belanda Sebut Naturalisasi Timnas Indonesia Bodoh - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,bd79bfc806b54105,article_identity_complete,PASS,Jay Idzes Sebut John Herdman Bawa Energi Baru Buat Timnas Indonesia - MetroTVNews.com,2026-04-08T06:52:05Z
20260408T065127Z,article,801ce6a984f05794,article_identity_complete,PASS,Sassuolo Sambut Tarik Muharemovic sebagai Pembunuh Timnas Italia dan Jay Idzes sebagai Pemain Terbaik Indonesia - Bolasport.com,2026-04-08T06:52:05Z
20260408T065127Z,article,6fa3d7e8a7a948c5,article_identity_complete,PASS,Jay Idzes Dianggap Ulangi Kesalahan dan Main Kasar saat Sassuolo Susah Payah Kalahkan Cagliari di Serie A - Bola.com,2026-04-08T06:52:05Z
20260408T065127Z,article,f1b01c8e8c275948,article_identity_complete,PASS,"Baru Juga Balik usai Bela Timnas Indonesia, Jay Idzes Disebut Media Italia Langsung Jadi Starter Sassuolo Nanti Malam - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,ee1c026427c9d10a,article_identity_complete,PASS,"Rating Jay Idzes di Hasil Sassuolo vs Cagliari, Sempat Sebabkan Penalti - bola.kompas.com",2026-04-08T06:52:05Z
20260408T065127Z,article,5a03bbc3d6ac93df,article_identity_complete,PASS,"Jay Idzes Belum Terlihat Latihan di Timnas Indonesia, Bisa Tersedia Tepat Waktu di FIFA Series 2026? - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,7cd23460c3bf7578,article_identity_complete,PASS,Jay Idzes Langsung Bandingkan John Herdman dengan Pelatih Liga Italia usai Timnas Indonesia Kalah dari Bulgaria - tvOneNews,2026-04-08T06:52:05Z
20260408T065127Z,article,8f11db2f7e1b08a9,article_identity_complete,PASS,"Jay Idzes Puji Pendekatan John Herdman, Tak Sabar Bela Timnas Indonesia di FIFA Series 2026 - kompas.tv",2026-04-08T06:52:05Z
20260408T065127Z,article,a2c6868af10df8ae,article_identity_complete,PASS,Jay Idzes Tak Sabar Uji Kekuatan Timnas Indonesia Melawan Bulgaria - MetroTVNews.com,2026-04-08T06:52:05Z
20260408T065127Z,article,a25266a20bd3dbdf,article_identity_complete,PASS,Kesan Pertama Jay Idzes Main Bareng Elkan Baggott - detiksport,2026-04-08T06:52:05Z
20260408T065127Z,article,d0438cf83c7296bd,article_identity_complete,PASS,Pelatih Sassuolo Memuji Konsistensi Jay Idzes di Timnas Indonesia: Layak dengan Predikat Pemain Terbaik - OneFootball,2026-04-08T06:52:05Z
20260408T065127Z,article,4372227fddaa8dd5,article_identity_complete,PASS,"Pulang dari Timnas Indonesia, Jay Idzes Langsung Dikritik Media Italia usai 2 Kali Blunder Saat Bantu Sassuolo Menang - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,905a7eb1b1971ae1,article_identity_complete,PASS,Pelatih Jay Idzes Punya Pertanyaan Penting setelah Italia Morat-marit - CNN Indonesia,2026-04-08T06:52:05Z
20260408T065127Z,article,f922bd24bfa727c9,article_identity_complete,PASS,"Terpopuler: Duet Jay Idzes - Elkan Baggott Dinilai Berbahaya, Media Vietnam Malah Girang, Bung Ropan Desak PSSI Cari Striker - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,470c15c94843c850,article_identity_complete,PASS,"Media Italia sampai Tak Bisa Berkata-kata Lihat Blunder Fatal Jay Idzes, Bek Timnas Indonesia Kena Semprot - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,dee1edd6d4c9cc4e,article_identity_complete,PASS,Jay Idzes Tak Sabar Kerja Bareng John Herdman di Timnas Indonesia - CNN Indonesia,2026-04-08T06:52:05Z
20260408T065127Z,article,dccf87438b49f70b,article_identity_complete,PASS,Liga Italia - Jay Idzes cs kalahkan Cagliari 2-1 - ANTARA News Kupang,2026-04-08T06:52:05Z
20260408T065127Z,article,b4bd5b11d2901963,article_identity_complete,PASS,"Rapor Pemain Abroad Timnas Indonesia di Eropa Tadi Malam: Jay Idzes dan Verdonk Rasakan Kemenangan, Timnya Maarten Paes Kandas - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,999fea41ca219dd5,article_identity_complete,PASS,"Belum Lama Tiba di Italia, Jay Idzes Sudah Kena Kritik Media Lokal: Kok Blunder Terus - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,ae0e96211f8f86f8,article_identity_complete,PASS,Jay Idzes Bahagia Bukan Kepalang Kembali Berjuang di Timnas Indonesia - CNN Indonesia,2026-04-08T06:52:05Z
20260408T065127Z,article,907d5f6c727dbd78,article_identity_complete,PASS,"Kata-kata Jay Idzes Setelah Timnas Indonesia Gagal Juarai FIFA Series 2026: Kami Main Bagus, tetapi Kalah - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,cb27ba592665c627,article_identity_complete,PASS,"Jelang FIFA Series, Jay Idzes Bocorkan Atmosfer Baru Timnas Indonesia - indoposco.id",2026-04-08T06:52:05Z
20260408T065127Z,article,e63f6b59eb447f04,article_identity_complete,PASS,Jay Idzes Tegaskan Pemain Timnas Indonesia Mampu Menerjemahkan Hal Baru Yang Dibawa John Herdman - Goal.com,2026-04-08T06:52:05Z
20260408T065127Z,article,72089feeec6dcef5,article_identity_complete,PASS,Jay Idzes Antusias Bulgaria Jadi Ujian Buat Timnas Indonesia - CNN Indonesia,2026-04-08T06:52:05Z
20260408T065127Z,article,d2bdfd19d4fba08e,article_identity_complete,PASS,"Anggap FIFA Series Turnamen Penting, Jay Idzes Sudah Tak Sabar Bekerja Bersama John Herdman di Timnas Indonesia - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,e740c731b20da374,article_identity_complete,PASS,"Timnas Indonesia vs Bulgaria, Jay Idzes: Kami Sudah Tidak Sabar Melawan Tim Hebat - JPNN.com",2026-04-08T06:52:05Z
20260408T065127Z,article,78058d553902d5d7,article_identity_complete,PASS,"Timnas Indonesia Vs Bulgaria di Final FIFA Series 2026, Jay Idzes Menganggapnya Ujian - kompas.tv",2026-04-08T06:52:05Z
20260408T065127Z,article,b49fc5fbd722649b,article_identity_complete,PASS,Jay Idzes Selalu Yakin Indonesia Akan Bisa ke Piala Dunia - detiksport,2026-04-08T06:52:05Z
20260408T065127Z,article,f796968751f77ae1,article_identity_complete,PASS,"Bukan Cuma Jay Idzes dan Emil Audero, Kenalkan Pemain Asal Papua Ini Juga Lagi Abroad, Berharap Dilirik John Herdman! - FAJAR",2026-04-08T06:52:05Z
20260408T065127Z,article,dc370d8d18cbb2ff,article_identity_complete,PASS,Jay Idzes Nilai Positif Era Baru Timnas Indonesia: Sayang Tidak Menang - bola.kompas.com,2026-04-08T06:52:05Z
20260408T065127Z,article,d9e0a852bf8d051d,article_identity_complete,PASS,"Terancam Absen Bela Timnas Indonesia, Jay Idzes Terjebak Wabah di Sassuolo Jelang FIFA Series 2026 - tvOneNews",2026-04-08T06:52:05Z
